Id,section,instance_type,instance_category,participant,database,answer,database_type
C3054,CPD_search,compound,CLINICAL_TRIALS,305,Reaxys,Structure search,Closed
C3055,CPD_search,compound,FDA,305,Reaxys,Synonym 1,Closed
C3055,CPD_search,compound,FDA,305,Reaxys,Synonym 2,Closed
C3055,CPD_search,compound,FDA,305,Reaxys,CAS number,Closed
C3055,CPD_search,compound,FDA,305,Reaxys,Structure search,Closed
T3051,TAR_search,target,gpcr,305,Reaxys,Not found,Closed
T3052,TAR_search,target,gpcr,305,Reaxys,Not found,Closed
T3053,TAR_search,target,transporter,305,Reaxys,Not found,Closed
C3051,CPD_biodata,compound,LEAD,305,Reaxys,Target,Closed
C3051,CPD_biodata,compound,LEAD,305,Reaxys,Action on target,Closed
C3051,CPD_biodata,compound,LEAD,305,Reaxys,In vivo data,Closed
C3051,CPD_biodata,compound,LEAD,305,Reaxys,Assay details,Closed
C3051,CPD_biodata,compound,LEAD,305,Reaxys,Toxicology,Closed
C3051,CPD_biodata,compound,LEAD,305,Reaxys,References,Closed
C3052,CPD_biodata,compound,LEAD,305,Reaxys,Target,Closed
C3052,CPD_biodata,compound,LEAD,305,Reaxys,Action on target,Closed
C3052,CPD_biodata,compound,LEAD,305,Reaxys,Activity coefficient,Closed
C3052,CPD_biodata,compound,LEAD,305,Reaxys,In vivo data,Closed
C3052,CPD_biodata,compound,LEAD,305,Reaxys,Assay details,Closed
C3052,CPD_biodata,compound,LEAD,305,Reaxys,Toxicology,Closed
C3052,CPD_biodata,compound,LEAD,305,Reaxys,References,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Other form,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Target,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Action on target,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Activity coefficient,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,In vivo data,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Assay details,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Toxicology,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Metabolism,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,References,Closed
C3054,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Other form,Closed
C3054,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Target,Closed
C3054,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Action on target,Closed
C3054,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,In vivo data,Closed
C3054,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,Toxicology,Closed
C3054,CPD_biodata,compound,CLINICAL_TRIALS,305,Reaxys,References,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,Target,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,Action on target,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,Activity coefficient,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,In vivo data,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,Assay details,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,Toxicology,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,Metabolism,Closed
C3055,CPD_biodata,compound,FDA,305,Reaxys,References,Closed
T3051,TAR_biodata,target,gpcr,305,Reaxys,Ligand list,Closed
T3052,TAR_biodata,target,gpcr,305,Reaxys,Ligand list,Closed
T3053,TAR_biodata,target,transporter,305,Reaxys,Ligand list,Closed
C3051,CPD_search,compound,LEAD,305,SciFinder,,Closed
C3052,CPD_search,compound,LEAD,305,SciFinder,,Closed
C3053,CPD_search,compound,CLINICAL_TRIALS,305,SciFinder,,Closed
C3054,CPD_search,compound,CLINICAL_TRIALS,305,SciFinder,,Closed
C3055,CPD_search,compound,FDA,305,SciFinder,,Closed
T3051,TAR_search,target,gpcr,305,SciFinder,,Closed
T3052,TAR_search,target,gpcr,305,SciFinder,,Closed
T3053,TAR_search,target,transporter,305,SciFinder,,Closed
C3051,CPD_biodata,compound,LEAD,305,SciFinder,,Closed
C3052,CPD_biodata,compound,LEAD,305,SciFinder,,Closed
C3053,CPD_biodata,compound,CLINICAL_TRIALS,305,SciFinder,,Closed
C3054,CPD_biodata,compound,CLINICAL_TRIALS,305,SciFinder,,Closed
C3055,CPD_biodata,compound,FDA,305,SciFinder,,Closed
T3051,TAR_biodata,target,gpcr,305,SciFinder,,Closed
T3052,TAR_biodata,target,gpcr,305,SciFinder,,Closed
T3053,TAR_biodata,target,transporter,305,SciFinder,,Closed
C4131,CPD_search,compound,LEAD,413,ChEMBL,Synonym 1,Academia
C4131,CPD_search,compound,LEAD,413,ChEMBL,Structure search,Academia
C4132,CPD_search,compound,PROBE,413,ChEMBL,Synonym 1,Academia
C4132,CPD_search,compound,PROBE,413,ChEMBL,Synonym 2,Academia
C4132,CPD_search,compound,PROBE,413,ChEMBL,Synonym 3,Academia
C4132,CPD_search,compound,PROBE,413,ChEMBL,Structure search,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,ChEMBL,Synonym 1,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,ChEMBL,CAS number,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,ChEMBL,Structure search,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,ChEMBL,Synonym 1,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,ChEMBL,Synonym 3,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,ChEMBL,Structure search,Academia
C4135,CPD_search,compound,FDA,413,ChEMBL,Synonym 1,Academia
C4135,CPD_search,compound,FDA,413,ChEMBL,Synonym 3,Academia
C4135,CPD_search,compound,FDA,413,ChEMBL,CAS number,Academia
C4135,CPD_search,compound,FDA,413,ChEMBL,Structure search,Academia
T4131,TAR_search,target,catalytic_receptor,413,ChEMBL,Synonym 1,Academia
T4131,TAR_search,target,catalytic_receptor,413,ChEMBL,Synonym 2,Academia
T4131,TAR_search,target,catalytic_receptor,413,ChEMBL,UniprotID,Academia
T4132,TAR_search,target,gpcr,413,ChEMBL,Synonym 1,Academia
T4132,TAR_search,target,gpcr,413,ChEMBL,Synonym 2,Academia
T4132,TAR_search,target,gpcr,413,ChEMBL,Synonym 3,Academia
T4132,TAR_search,target,gpcr,413,ChEMBL,UniprotID,Academia
T4133,TAR_search,target,enzyme,413,ChEMBL,Synonym 1,Academia
T4133,TAR_search,target,enzyme,413,ChEMBL,Synonym 2,Academia
T4133,TAR_search,target,enzyme,413,ChEMBL,Synonym 3,Academia
T4133,TAR_search,target,enzyme,413,ChEMBL,UniprotID,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,Target,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,Substance effect,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,Activity coefficient,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,Disease,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,In vivo data,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,Assay details,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,Metabolism,Academia
C4131,CPD_biodata,compound,LEAD,413,ChEMBL,References,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,Target,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,Action on target,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,Activity coefficient,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,Disease,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,In vivo data,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,Assay details,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,Toxicology,Academia
C4132,CPD_biodata,compound,PROBE,413,ChEMBL,References,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Other form,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Action on target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Substance effect,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Activity coefficient,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Disease,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,In vivo data,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Assay details,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,References,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Target,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Action on target,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Activity coefficient,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Disease,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,In vivo data,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Assay details,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,Toxicology,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,ChEMBL,References,Academia
C4135,CPD_biodata,compound,FDA,413,ChEMBL,Target,Academia
C4135,CPD_biodata,compound,FDA,413,ChEMBL,Action on target,Academia
C4135,CPD_biodata,compound,FDA,413,ChEMBL,Activity coefficient,Academia
C4135,CPD_biodata,compound,FDA,413,ChEMBL,Disease,Academia
C4135,CPD_biodata,compound,FDA,413,ChEMBL,In vivo data,Academia
C4135,CPD_biodata,compound,FDA,413,ChEMBL,Assay details,Academia
C4135,CPD_biodata,compound,FDA,413,ChEMBL,References,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,ChEMBL,Ligand list,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,ChEMBL,Classification tree,Academia
T4132,TAR_biodata,target,gpcr,413,ChEMBL,Ligand list,Academia
T4132,TAR_biodata,target,gpcr,413,ChEMBL,Classification tree,Academia
T4133,TAR_biodata,target,enzyme,413,ChEMBL,Ligand list,Academia
T4133,TAR_biodata,target,enzyme,413,ChEMBL,Classification tree,Academia
C4131,CPD_search,compound,LEAD,413,Guide to Pharmacology,Not found,Academia
C4132,CPD_search,compound,PROBE,413,Guide to Pharmacology,Synonym 1,Academia
C4132,CPD_search,compound,PROBE,413,Guide to Pharmacology,Structure search,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Synonym 1,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Structure search,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Structure search,Academia
C4135,CPD_search,compound,FDA,413,Guide to Pharmacology,Not found,Academia
T4131,TAR_search,target,catalytic_receptor,413,Guide to Pharmacology,Synonym 1,Academia
T4131,TAR_search,target,catalytic_receptor,413,Guide to Pharmacology,Synonym 2,Academia
T4131,TAR_search,target,catalytic_receptor,413,Guide to Pharmacology,Synonym 3,Academia
T4131,TAR_search,target,catalytic_receptor,413,Guide to Pharmacology,UniprotID,Academia
T4132,TAR_search,target,gpcr,413,Guide to Pharmacology,Synonym 1,Academia
T4132,TAR_search,target,gpcr,413,Guide to Pharmacology,Synonym 2,Academia
T4132,TAR_search,target,gpcr,413,Guide to Pharmacology,Synonym 3,Academia
T4132,TAR_search,target,gpcr,413,Guide to Pharmacology,UniprotID,Academia
T4133,TAR_search,target,enzyme,413,Guide to Pharmacology,Synonym 1,Academia
T4133,TAR_search,target,enzyme,413,Guide to Pharmacology,Synonym 2,Academia
T4133,TAR_search,target,enzyme,413,Guide to Pharmacology,Synonym 3,Academia
T4133,TAR_search,target,enzyme,413,Guide to Pharmacology,UniprotID,Academia
C4131,CPD_biodata,compound,LEAD,413,Guide to Pharmacology,Not found,Academia
C4132,CPD_biodata,compound,PROBE,413,Guide to Pharmacology,Target,Academia
C4132,CPD_biodata,compound,PROBE,413,Guide to Pharmacology,Action on target,Academia
C4132,CPD_biodata,compound,PROBE,413,Guide to Pharmacology,Substance effect,Academia
C4132,CPD_biodata,compound,PROBE,413,Guide to Pharmacology,Activity coefficient,Academia
C4132,CPD_biodata,compound,PROBE,413,Guide to Pharmacology,Disease,Academia
C4132,CPD_biodata,compound,PROBE,413,Guide to Pharmacology,References,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Other form,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Action on target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Substance effect,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Activity coefficient,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Disease,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,References,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Other form,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Target,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Action on target,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Activity coefficient,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,Disease,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Guide to Pharmacology,References,Academia
C4135,CPD_biodata,compound,FDA,413,Guide to Pharmacology,Not found,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,Guide to Pharmacology,Ligand list,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,Guide to Pharmacology,Target description,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,Guide to Pharmacology,Classification tree,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,Guide to Pharmacology,Disease,Academia
T4132,TAR_biodata,target,gpcr,413,Guide to Pharmacology,Ligand list,Academia
T4132,TAR_biodata,target,gpcr,413,Guide to Pharmacology,Target description,Academia
T4132,TAR_biodata,target,gpcr,413,Guide to Pharmacology,Classification tree,Academia
T4132,TAR_biodata,target,gpcr,413,Guide to Pharmacology,Disease,Academia
T4133,TAR_biodata,target,enzyme,413,Guide to Pharmacology,Ligand list,Academia
T4133,TAR_biodata,target,enzyme,413,Guide to Pharmacology,Target description,Academia
T4133,TAR_biodata,target,enzyme,413,Guide to Pharmacology,Disease,Academia
C4131,CPD_search,compound,LEAD,413,Probes and Drugs,Synonym 1,Academia
C4131,CPD_search,compound,LEAD,413,Probes and Drugs,CAS number,Academia
C4131,CPD_search,compound,LEAD,413,Probes and Drugs,Structure search,Academia
C4132,CPD_search,compound,PROBE,413,Probes and Drugs,Synonym 1,Academia
C4132,CPD_search,compound,PROBE,413,Probes and Drugs,Synonym 3,Academia
C4132,CPD_search,compound,PROBE,413,Probes and Drugs,CAS number,Academia
C4132,CPD_search,compound,PROBE,413,Probes and Drugs,Structure search,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,Probes and Drugs,Synonym 1,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,Probes and Drugs,CAS number,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,Probes and Drugs,Structure search,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,Probes and Drugs,Synonym 1,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,Probes and Drugs,Synonym 3,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,Probes and Drugs,CAS number,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,Probes and Drugs,Structure search,Academia
C4135,CPD_search,compound,FDA,413,Probes and Drugs,Synonym 1,Academia
C4135,CPD_search,compound,FDA,413,Probes and Drugs,Synonym 3,Academia
C4135,CPD_search,compound,FDA,413,Probes and Drugs,CAS number,Academia
C4135,CPD_search,compound,FDA,413,Probes and Drugs,Structure search,Academia
T4131,TAR_search,target,catalytic_receptor,413,Probes and Drugs,Synonym 1,Academia
T4131,TAR_search,target,catalytic_receptor,413,Probes and Drugs,Synonym 2,Academia
T4131,TAR_search,target,catalytic_receptor,413,Probes and Drugs,UniprotID,Academia
T4132,TAR_search,target,gpcr,413,Probes and Drugs,Synonym 1,Academia
T4132,TAR_search,target,gpcr,413,Probes and Drugs,Synonym 2,Academia
T4132,TAR_search,target,gpcr,413,Probes and Drugs,Synonym 3,Academia
T4132,TAR_search,target,gpcr,413,Probes and Drugs,UniprotID,Academia
T4133,TAR_search,target,enzyme,413,Probes and Drugs,Synonym 1,Academia
T4133,TAR_search,target,enzyme,413,Probes and Drugs,Synonym 2,Academia
T4133,TAR_search,target,enzyme,413,Probes and Drugs,Synonym 3,Academia
T4133,TAR_search,target,enzyme,413,Probes and Drugs,UniprotID,Academia
C4131,CPD_biodata,compound,LEAD,413,Probes and Drugs,Target,Academia
C4131,CPD_biodata,compound,LEAD,413,Probes and Drugs,Action on target,Academia
C4131,CPD_biodata,compound,LEAD,413,Probes and Drugs,Activity coefficient,Academia
C4131,CPD_biodata,compound,LEAD,413,Probes and Drugs,Disease,Academia
C4131,CPD_biodata,compound,LEAD,413,Probes and Drugs,References,Academia
C4132,CPD_biodata,compound,PROBE,413,Probes and Drugs,Target,Academia
C4132,CPD_biodata,compound,PROBE,413,Probes and Drugs,Action on target,Academia
C4132,CPD_biodata,compound,PROBE,413,Probes and Drugs,Activity coefficient,Academia
C4132,CPD_biodata,compound,PROBE,413,Probes and Drugs,Disease,Academia
C4132,CPD_biodata,compound,PROBE,413,Probes and Drugs,References,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Action on target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Substance effect,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Disease,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Toxicology,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,References,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Target,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Action on target,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Substance effect,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Disease,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,In vivo data,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,Metabolism,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,Probes and Drugs,References,Academia
C4135,CPD_biodata,compound,FDA,413,Probes and Drugs,Target,Academia
C4135,CPD_biodata,compound,FDA,413,Probes and Drugs,Action on target,Academia
C4135,CPD_biodata,compound,FDA,413,Probes and Drugs,Substance effect,Academia
C4135,CPD_biodata,compound,FDA,413,Probes and Drugs,Disease,Academia
C4135,CPD_biodata,compound,FDA,413,Probes and Drugs,References,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,Probes and Drugs,Ligand list,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,Probes and Drugs,Target description,Academia
T4131,TAR_biodata,target,catalytic_receptor,413,Probes and Drugs,Classification tree,Academia
T4132,TAR_biodata,target,gpcr,413,Probes and Drugs,Ligand list,Academia
T4132,TAR_biodata,target,gpcr,413,Probes and Drugs,Target description,Academia
T4132,TAR_biodata,target,gpcr,413,Probes and Drugs,Classification tree,Academia
T4133,TAR_biodata,target,enzyme,413,Probes and Drugs,Ligand list,Academia
T4133,TAR_biodata,target,enzyme,413,Probes and Drugs,Target description,Academia
T4133,TAR_biodata,target,enzyme,413,Probes and Drugs,Classification tree,Academia
C4131,CPD_search,compound,LEAD,413,DrugBank,Not found,Academia
C4132,CPD_search,compound,PROBE,413,DrugBank,Synonym 1,Academia
C4132,CPD_search,compound,PROBE,413,DrugBank,Synonym 2,Academia
C4132,CPD_search,compound,PROBE,413,DrugBank,CAS number,Academia
C4132,CPD_search,compound,PROBE,413,DrugBank,Structure search,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,DrugBank,Synonym 1,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,DrugBank,Synonym 2,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,DrugBank,Synonym 3,Academia
C4133,CPD_search,compound,CLINICAL_TRIALS,413,DrugBank,Structure search,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,DrugBank,Synonym 1,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,DrugBank,Synonym 2,Academia
C4134,CPD_search,compound,CLINICAL_TRIALS,413,DrugBank,Structure search,Academia
C4135,CPD_search,compound,FDA,413,DrugBank,Synonym 1,Academia
C4135,CPD_search,compound,FDA,413,DrugBank,Synonym 2,Academia
C4135,CPD_search,compound,FDA,413,DrugBank,Synonym 3,Academia
C4135,CPD_search,compound,FDA,413,DrugBank,CAS number,Academia
C4135,CPD_search,compound,FDA,413,DrugBank,Structure search,Academia
T4131,TAR_search,target,catalytic_receptor,413,DrugBank,Synonym 1,Academia
T4131,TAR_search,target,catalytic_receptor,413,DrugBank,Synonym 2,Academia
T4131,TAR_search,target,catalytic_receptor,413,DrugBank,UniprotID,Academia
T4132,TAR_search,target,gpcr,413,DrugBank,Synonym 1,Academia
T4132,TAR_search,target,gpcr,413,DrugBank,Synonym 2,Academia
T4132,TAR_search,target,gpcr,413,DrugBank,UniprotID,Academia
T4133,TAR_search,target,enzyme,413,DrugBank,Synonym 1,Academia
T4133,TAR_search,target,enzyme,413,DrugBank,Synonym 2,Academia
T4133,TAR_search,target,enzyme,413,DrugBank,Synonym 3,Academia
T4133,TAR_search,target,enzyme,413,DrugBank,UniprotID,Academia
C4131,CPD_biodata,compound,LEAD,413,DrugBank,Not found,Academia
C4132,CPD_biodata,compound,PROBE,413,DrugBank,Not found,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,Other form,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,Target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,Action on target,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,Substance effect,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,Disease,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,Toxicology,Academia
C4133,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,References,Academia
C4134,CPD_biodata,compound,CLINICAL_TRIALS,413,DrugBank,Other form,Academia
